eco,name,moves
A13,"English Opening: Agincourt Defense, Tarrasch Defense",g1f3 g8f6 c2c4 e7e6 g2g3 d7d5 b2b3 c7c5 f1g2 b8c6 e1g1 f8e7
A13,"English Opening: Agincourt Defense, Wimpy System",g1f3 g8f6 c2c4 e7e6 b2b3 d7d5 c1b2 c7c5 e2e3
A13,English Opening: Neo-Catalan,g1f3 g8f6 c2c4 e7e6 g2g3 d7d5
A13,English Opening: Neo-Catalan Declined,g1f3 g8f6 c2c4 e7e6 g2g3 d7d5 f1g2 f8e7
A13,English Opening: Romanishin Gambit,g1f3 g8f6 c2c4 e7e6 g2g3 a7a6 f1g2 b7b5
A13,Horwitz Defense: Zilbermints Gambit,c2c4 e7e6 d2d4 e6e5
A14,"English Opening: Agincourt Defense, Keres Defense",c2c4 c7c5 g1f3 g8f6 b1c3 e7e6 g2g3 d7d5 c4d5 f6d5 f1g2 b8c6 e1g1 f8e7
A14,"English Opening: Agincourt Defense, Neo-Catalan Declined",g1f3 g8f6 c2c4 e7e6 g2g3 d7d5 f1g2 f8e7 e1g1
A14,"Réti Opening: Anglo-Slav Variation, Bogoljubov Variation, Stonewall Line",g1f3 d7d5 c2c4 e7e6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 b2b3 c7c6 c1b2
A15,English Opening: Anglo-Indian Defense,c2c4 g8f6
A15,"English Opening: Anglo-Indian Defense, Anti-Anti-Grünfeld",g1f3 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4
A15,"English Opening: Anglo-Indian Defense, King's Indian Formation",g1f3 g8f6 c2c4 g7g6
A15,"English Opening: Anglo-Indian Defense, King's Indian Formation, Double Fianchetto",g1f3 g8f6 c2c4 b7b6 g2g3 c8b7 f1g2 g7g6
A15,"English Opening: Anglo-Indian Defense, King's Knight Variation",g1f3 g8f6 c2c4
A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",g1f3 g8f6 c2c4 d7d6
A15,"English Opening: Anglo-Indian Defense, Queen's Indian Formation",g1f3 g8f6 c2c4 b7b6
A15,"English Opening: Anglo-Indian Defense, Queen's Indian Formation",g1f3 g8f6 c2c4 e7e6 g2g3 b7b6 f1g2 c8b7
A15,"English Opening: Anglo-Indian Defense, Romanishin Variation",g1f3 g8f6 c2c4 e7e6 g2g3 a7a6
A15,"English Opening: Anglo-Indian Defense, Scandinavian Defense",g1f3 g8f6 c2c4 d7d5
A15,"English Opening: Anglo-Indian Defense, Scandinavian Defense, Exchange Variation",g1f3 g8f6 c2c4 d7d5 c4d5 f6d5
A15,"English Opening: Anglo-Indian Defense, Slav Formation",g1f3 g8f6 c2c4 g7g6 g2g3 c7c6
A15,English Orangutan,c2c4 g8f6 b2b4
A15,"Polish Opening: King's Indian Variation, Sokolsky Attack",g1f3 g8f6 c2c4 g7g6 b2b4 f8g7 c1b2 e8g8 e2e3 d7d6 d2d4
A16,English Opening: Anglo-Grünfeld Defense,c2c4 g8f6 b1c3 d7d5
A16,"English Opening: Anglo-Grünfeld Defense, Korchnoi Variation",g1f3 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 g2g3 f8g7 f1g2 e7e5
A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",c2c4 g8f6 b1c3 d7d5 c4d5 f6d5 g1f3
A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",c2c4 g8f6 b1c3 d7d5 c4d5 f6d5 g2g3 g7g6 f1g2 d5b6
A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",c2c4 g8f6 b1c3 d7d5 c4d5 f6d5 g2g3 g7g6 f1g2 d5c3
A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",c2c4 g8f6 b1c3
A17,"English Opening: Anglo-Indian Defense, Hedgehog System",c2c4 g8f6 b1c3 e7e6
A17,"English Opening: Anglo-Indian Defense, Nimzo-English",g1f3 g8f6 c2c4 e7e6 b1c3 f8b4
A17,"English Opening: Anglo-Indian Defense, Queen's Indian Formation",c2c4 g8f6 b1c3 e7e6 g1f3 b7b6
A17,"English Opening: Anglo-Indian Defense, Queen's Indian Variation",c2c4 g8f6 b1c3 e7e6 g1f3 b7b6 e2e4 c8b7 f1d3
A17,"English Opening: Anglo-Indian Defense, Zvjaginsev-Krasenkow Attack",c2c4 g8f6 b1c3 e7e6 g1f3 f8b4 g2g4
A18,English Opening: Mikenas-Carls Variation,c2c4 g8f6 b1c3 e7e6 e2e4
A18,English Opening: Mikenas-Carls Variation,c2c4 g8f6 b1c3 e7e6 e2e4 b8c6
A18,English Opening: Mikenas-Carls Variation,c2c4 g8f6 b1c3 e7e6 e2e4 d7d5 e4e5
A19,"English Opening: Anglo-Indian Defense, Flohr-Mikenas-Carls Variation, Nei Gambit",c2c4 g8f6 b1c3 e7e6 e2e4 c7c5 e4e5 f6g8
A19,"English Opening: Mikenas-Carls, Sicilian",c2c4 g8f6 b1c3 e7e6 e2e4 c7c5
A20,English Opening: Drill Variation,c2c4 e7e5 g2g3 h7h5
A20,English Opening: King's English Variation,c2c4 e7e5
A20,"English Opening: King's English Variation, Kahiko-Hula Gambit",c2c4 e7e5 e2e3 g8f6 f2f4 e5f4 g1f3
A20,"English Opening: King's English Variation, Nimzowitsch Variation",c2c4 e7e5 g1f3
A20,"English Opening: King's English Variation, Nimzowitsch-Flohr Variation",c2c4 e7e5 g1f3 e5e4
A21,English Opening: King's English Variation,c2c4 e7e5 b1c3 d7d6 g1f3
A21,"English Opening: King's English Variation, Keres Defense",c2c4 e7e5 b1c3 d7d6 g2g3 c7c6
A21,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",c2c4 e7e5 b1c3 f8b4
A21,"English Opening: King's English Variation, Reversed Sicilian",c2c4 e7e5 b1c3
A21,"English Opening: King's English Variation, Smyslov Defense",c2c4 e7e5 b1c3 d7d6 g1f3 c8g4
A21,"English Opening: King's English Variation, Troger Defense",c2c4 e7e5 b1c3 b8c6 g2g3 d7d6 f1g2 c8e6
A22,English Opening: Carls-Bremen System,c2c4 e7e5 b1c3 g8f6 g2g3
A22,"English Opening: King's English Variation, Bellon Gambit",c2c4 e7e5 b1c3 g8f6 g1f3 e5e4 f3g5 b7b5
A22,"English Opening: King's English Variation, Two Knights Variation",c2c4 e7e5 b1c3 g8f6
A22,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",c2c4 e7e5 b1c3 g8f6 g2g3 d7d5
A22,"English Opening: King's English Variation, Two Knights Variation, Smyslov System",c2c4 e7e5 b1c3 g8f6 g2g3 f8b4
A22,"English Opening: King's English, Erbenheimer Gambit",c2c4 e7e5 b1c3 g8f6 g1f3 e5e4 f3g5 f6g4
A22,"English Opening: King's English, Mazedonisch",c2c4 e7e5 b1c3 g8f6 f2f4
A23,"English Opening: King's English Variation, Two Knights Variation, Keres Variation",c2c4 e7e5 b1c3 g8f6 g2g3 c7c6
A24,"English Opening: King's English Variation, Two Knights Variation, Fianchetto Line",c2c4 e7e5 b1c3 g8f6 g2g3 g7g6
A25,"English Opening: Closed, Taimanov Variation",c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 a1b1 g8h6 f1g2 f8g7
A25,"English Opening: Closed, Taimanov Variation",c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 e2e3 d7d6 g1e2 g8h6
A25,"English Opening: King's English Variation, Bremen-Hort Variation",c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 e2e3 d7d6 g1e2 c8e6
A25,"English Opening: King's English Variation, Closed System",c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3
A25,"English Opening: King's English Variation, Hungarian Attack",c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 a1b1
A25,"English Opening: King's English Variation, Reversed Closed Sicilian",c2c4 e7e5 b1c3 b8c6
A25,"English Opening: King's English Variation, Taimanov Variation",c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7
A26,"English Opening: King's English Variation, Botvinnik System",c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 e2e4
A26,"English Opening: King's English Variation, Closed System, Full Symmetry",c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6
A27,"English Opening: King's English Variation, Three Knights System",c2c4 e7e5 b1c3 b8c6 g1f3
A28,"English Opening: Four Knights System, Nimzowitsch Variation",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 e2e4
A28,"English Opening: King's English Variation, Four Knights Variation",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6
A28,"English Opening: King's English Variation, Four Knights Variation",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 d2d4 e5d4 f3d4 f8b4 c1g5 h7h6 g5h4 b4c3 b2c3 c6e5
A28,"English Opening: King's English Variation, Four Knights Variation, Bradley Beach Variation",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 d2d4 e5e4
A28,"English Opening: King's English Variation, Four Knights Variation, Flexible Line",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 d2d3
A28,"English Opening: King's English Variation, Four Knights Variation, Korchnoi Line",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 a2a3
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 e2e3
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 e2e3 f8b4 d1c2 b4c3
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 e2e3 f8b4 d1c2 e8g8 c3d5 f8e8 c2f5
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 g2g3
A30,English Opening: Symmetrical Variation,c2c4 c7c5
A30,"English Opening: Symmetrical Variation, Hedgehog Defense",g1f3 g8f6 c2c4 c7c5 b1c3 e7e6 g2g3 b7b6 f1g2 c8b7 e1g1 f8e7
A30,"English Opening: Symmetrical Variation, Napolitano Gambit",c2c4 c7c5 g1f3 g8f6 b2b4
A30,"English Opening: Symmetrical, Hedgehog, Flexible Formation",g1f3 c7c5 c2c4 g8f6 b1c3 e7e6 g2g3 b7b6 f1g2 c8b7 e1g1 f8e7 d2d4 c5d4 d1d4 d7d6 f1d1 a7a6 b2b3 b8d7
A30,English Opening: Wing Gambit,c2c4 c7c5 b2b4
A31,"English Opening: Symmetrical Variation, Anti-Benoni Variation",d2d4 g8f6 c2c4 c7c5 g1f3
A32,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense",d2d4 g8f6 c2c4 c7c5 g1f3 c5d4 f3d4 e7e6
A33,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Geller Variation",g1f3 g8f6 c2c4 c7c5 b1c3 b8c6 d2d4 c5d4 f3d4 e7e6 g2g3 d8b6
A33,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense",g1f3 g8f6 c2c4 c7c5 b1c3 b8c6 d2d4 c5d4 f3d4 e7e6
A34,"English Opening: Symmetrical Variation, Fianchetto Variation",c2c4 g8f6 b1c3 c7c5 g2g3
A34,"English Opening: Symmetrical Variation, Normal Variation",c2c4 c7c5 b1c3
A34,"English Opening: Symmetrical Variation, Rubinstein Variation",c2c4 g8f6 b1c3 c7c5 g2g3 d7d5 c4d5 f6d5 f1g2 d5c7
A34,"English Opening: Symmetrical Variation, Three Knights Variation",g1f3 g8f6 c2c4 c7c5 b1c3 d7d5 c4d5 f6d5
A35,"English Opening: Symmetrical Variation, Four Knights Variation",g1f3 g8f6 c2c4 c7c5 b1c3 b8c6
A35,"English Opening: Symmetrical Variation, Two Knights Variation",c2c4 c7c5 b1c3 b8c6
A36,"English Opening: Symmetrical Variation, Botvinnik System",e2e4 c7c5 c2c4 b8c6 b1c3 g7g6 g2g3 f8g7 f1g2
A36,"English Opening: Symmetrical Variation, Botvinnik System Reversed",c2c4 c7c5 b1c3 g7g6 g2g3 f8g7 f1g2 b8c6 e2e3 e7e5
A36,"English Opening: Symmetrical Variation, Fianchetto Variation",c2c4 c7c5 b1c3 b8c6 g2g3
A36,"English Opening: Symmetrical Variation, Symmetrical Variation",c2c4 c7c5 g2g3 g7g6 f1g2 f8g7 b1c3 b8c6
A37,"English Opening: Symmetrical Variation, Botvinnik System Reversed",g1f3 c7c5 c2c4 b8c6 b1c3 e7e5 g2g3 g7g6 f1g2 f8g7
A37,"English Opening: Symmetrical Variation, Two Knights Line",c2c4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 g1f3
A38,"English Opening: Symmetrical Variation, Double Fianchetto",c2c4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 g1f3 g8f6 e1g1 e8g8 b2b3
A38,"English Opening: Symmetrical Variation, Duchamp Variation",g1f3 g8f6 g2g3 g7g6 f1g2 f8g7 e1g1 e8g8 c2c4 c7c5 b1c3 b8c6 d2d3
A38,"English Opening: Symmetrical Variation, Full Symmetry Line",g1f3 g8f6 c2c4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7
A39,"English Opening: Symmetrical Variation, Mecking Variation",g1f3 g8f6 c2c4 c7c5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 e8g8 d2d4
A40,Australian Defense,d2d4 b8a6
A40,Benoni Defense: Franco-Sicilian Hybrid,d2d4 e7e6 c2c4 c7c5 d4d5 e6d5 c4d5 d7d6 b1c3 g7g6 e2e4 f8g7 g1f3 g8e7
A40,Borg Defense: Borg Gambit,d2d4 g7g5
A40,Colle System: Pterodactyl Variation,d2d4 g7g6 g1f3 f8g7 e2e3 c7c5 f1d3 d8a5
A40,Colle System: Siroccopteryx Variation,d2d4 g7g6 g1f3 f8g7 e2e3 c7c5 f1d3 c5d4 f3d4 d8a5
A40,Dutch Defense: Senechaud Gambit,d2d4 e7e6 c1f4 f7f5 g2g4
A40,"Dutch Defense: Stonewall Variation, Modern Variation",d2d4 e7e6 g1f3 f7f5 g2g3 g8f6 f1g2 d7d5 e1g1 f8d6 c2c4 c7c6
A40,English Defense,d2d4 b7b6
A40,English Defense,d2d4 e7e6 c2c4 b7b6
A40,English Defense: Blumenfeld-Hiva Gambit,d2d4 b7b6 c2c4 c7c5 d4d5 e7e6 e2e4 b6b5 c4b5 f7f5
A40,English Defense: Eastbourne Gambit,d2d4 b7b6 c2c4 c8b7 b1c3 e7e5
A40,English Defense: Hartlaub Gambit Accepted,c2c4 e7e6 d2d4 b7b6 b1c3 c8b7 e2e4 f7f5 e4f5 g8f6
A40,English Defense: Hartlaub Gambit Declined,c2c4 e7e6 d2d4 b7b6 b1c3 c8b7 e2e4 f7f5 d4d5
A40,English Defense: Perrin Variation,d2d4 e7e6 c2c4 b7b6 e2e4 c8b7 f1d3 b8c6
A40,English Defense: Poli Gambit,d2d4 e7e6 c2c4 b7b6 e2e4 c8b7 f2f3 f7f5 e4f5 g8h6
A40,Englund Gambit,d2d4 e7e5
A40,Englund Gambit Complex Declined,d2d4 e7e5 d4d5
A40,Englund Gambit Complex Declined: Diemer Counterattack,d2d4 e7e5 d4d5 f8c5 e2e4 d8h4
A40,Englund Gambit Complex: Englund Gambit,d2d4 e7e5 d4e5 b8c6 g1f3 d8e7
A40,Englund Gambit Complex: Felbecker Gambit,d2d4 e7e5 d4e5 b8c6 g1f3 f8c5
A40,Englund Gambit Complex: Hartlaub-Charlick Gambit,d2d4 e7e5 d4e5 d7d6
A40,Englund Gambit Complex: Mosquito Gambit,d2d4 e7e5 d4e5 d8h4
A40,Englund Gambit Complex: Soller Gambit,d2d4 e7e5 d4e5 f7f6
A40,Englund Gambit Complex: Soller Gambit Deferred,d2d4 e7e5 d4e5 b8c6 g1f3 f7f6
A40,Englund Gambit Complex: Stockholm Variation,d2d4 e7e5 d4e5 b8c6 g1f3 d8e7 d1d5
A40,Englund Gambit Complex: Zilbermints Gambit,d2d4 e7e5 d4e5 b8c6 g1f3 g8e7
A40,Englund Gambit Complex: Zilbermints Gambit,d2d4 e7e5 d4e5 b8c6 g1f3 h7h6
A40,Englund Gambit Declined: Reversed Alekhine,d2d4 e7e5 g1f3
A40,Englund Gambit Declined: Reversed Brooklyn,d2d4 e7e5 g1f3 e5e4 f3g1
A40,Englund Gambit Declined: Reversed Krebs,d2d4 e7e5 g1f3 e5e4
A40,Englund Gambit Declined: Reversed Mokele Mbembe,d2d4 e7e5 g1f3 e5e4 f3e5
A40,Horwitz Defense,d2d4 e7e6
A40,Kangaroo Defense,d2d4 e7e6 c2c4 f8b4
A40,"Kangaroo Defense: Keres Defense, Transpositional Variation",d2d4 e7e6 c2c4 f8b4 b1c3
A40,Mikenas Defense,d2d4 b8c6
A40,Mikenas Defense: Cannstatter Variation,d2d4 b8c6 c2c4 e7e5 d4d5 c6d4
A40,Mikenas Defense: Lithuanian Variation,d2d4 b8c6 c2c4 e7e5 d4d5 c6e7
A40,Mikenas Defense: Pozarek Gambit,d2d4 b8c6 c2c4 e7e5 d4e5 c6e5 b1c3 e5c4
A40,Modern Defense,d2d4 g7g6
A40,Modern Defense: Beefeater Variation,d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 g7c3 b2c3 f7f5
A40,"Modern Defense: Lizard Defense, Pirc-Diemer Gambit",d2d4 g7g6 h2h4 g8f6 h4h5
A40,Montevideo Defense,d2d4 b8c6 d4d5 c6b8
A40,Polish Defense,d2d4 b7b5
A40,Polish Defense: Spassky Gambit Accepted,d2d4 b7b5 e2e4 c8b7 f1b5
A40,"Pterodactyl Defense: Central, Benoni Beefeater Pterodactyl",d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 d7d6 e2e4 g7c3 b2c3 d8a5
A40,"Pterodactyl Defense: Central, Benoni Pterodactyl",d2d4 g7g6 c2c4 f8g7 e2e4 c7c5 d4d5 d8a5
A40,"Pterodactyl Defense: Fianchetto, Queen Benoni Pterodactyl",d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 d8a5
A40,"Pterodactyl Defense: Fianchetto, Queen Pteranodon",d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 d4d5 g7c3 b2c3 d8a5
A40,"Pterodactyl Defense: Fianchetto, Queen Pterodactyl",d2d4 g7g6 g1f3 f8g7 g2g3 c7c5 f1g2 d8a5
A40,"Pterodactyl Defense: Queen Pterodactyl, Quiet Line",d2d4 g7g6 c2c4 f8g7 b1c3 c7c5 e2e3
A40,Queen's Pawn Game,d2d4
A40,Queen's Pawn Game: Anglo-Slav Opening,d2d4 c7c6 c2c4 d7d6
A40,Queen's Pawn Game: Englund Gambit,d2d4 e7e5 d4e5 b8c6 g1f3 d8e7 d1d5 f7f6 e5f6 g8f6
A40,"Queen's Pawn Game: London System, Pterodactyl Variation",d2d4 g7g6 g1f3 f8g7 c1f4 c7c5 c2c3 c5d4 c3d4 d8a5
A40,"Queen's Pawn Game: Veresov Attack, Fianchetto Defense",d2d4 g7g6 g1f3 f8g7 b1c3 d7d5
A40,Slav Indian: Kudischewitsch Gambit,d2d4 c7c6 g1f3 g8f6 c2c4 b7b5
A40,St. George Defense: Polish Variation,d2d4 b7b5 e2e4 a7a6 g1f3 c8b7 f1d3 e7e6
A40,Zaire Defense,d2d4 b8c6 d4d5 c6b8 e2e4 g8f6 e4e5 f6g8
A40,Zukertort Defense: Kingside Variation,d2d4 g7g6 g1f3 g8h6
A41,English Rat: Pounds Gambit,d2d4 d7d6 c2c4 e7e5 d4e5 c8e6
A41,King's Pawn Game: Maróczy Defense,d2d4 d7d6 e2e4 e7e5
A41,Modern Defense,d2d4 g7g6 c2c4 f8g7 b1c3 d7d6
A41,Old Indian Defense,d2d4 d7d6 c2c4
A41,Queen's Pawn Game,d2d4 d7d6
A41,Rat Defense: English Rat,d2d4 d7d6 c2c4 e7e5
A41,"Rat Defense: English Rat, Lisbon Gambit",d2d4 d7d6 c2c4 e7e5 d4e5 b8c6
A41,Robatsch Defense,d2d4 d7d6 g1f3 g7g6 c2c4 f8g7 e2e4 c8g4
A41,Wade Defense,d2d4 d7d6 g1f3 c8g4
A41,"Zukertort Opening: Wade Defense, Chigorin Plan",d2d4 d7d6 g1f3 c8g4 c2c4 b8d7 d1b3 a8b8
A42,Modern Defense: Averbakh System,d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4
A42,Modern Defense: Kotov Variation,d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6
A42,Modern Defense: Randspringer Variation,d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 f7f5
A42,Pterodactyl Defense,g1f3 c7c5 c2c4 g7g6 d2d4 f8g7 e2e4 d8a5 b1c3 d7d6
A42,"Pterodactyl Defense: Central, Bogolubovia",d2d4 g7g6 c2c4 f8g7 e2e4 d7d6 b1c3 c7c5 g1e2 d8a5
A43,Benoni Defense: Benoni Gambit Accepted,d2d4 c7c5 d4c5
A43,"Benoni Defense: Benoni Gambit, Schlenker Defense",d2d4 c7c5 d4c5 b8a6
A43,Benoni Defense: Benoni-Indian Defense,d2d4 c7c5 d4d5 g8f6
A43,"Benoni Defense: Benoni-Indian Defense, Kingside Move Order",d2d4 g8f6 g1f3 c7c5 d4d5
A43,Benoni Defense: Benoni-Staunton Gambit,d2d4 c7c5 d4d5 f7f5 e2e4
A43,Benoni Defense: Cormorant Gambit,d2d4 c7c5 d4c5 b7b6
A43,Benoni Defense: French Benoni,e2e4 e7e6 d2d4 c7c5 d4d5
A43,Benoni Defense: Hawk Variation,d2d4 g8f6 g1f3 c7c5 d4d5 c5c4
A43,Benoni Defense: Old Benoni,d2d4 c7c5
A43,Benoni Defense: Old Benoni,d2d4 c7c5 d4d5
A43,Benoni Defense: Old Benoni,d2d4 c7c5 d4d5 d7d6
A43,"Benoni Defense: Old Benoni, Mujannah Formation",d2d4 c7c5 d4d5 f7f5
A43,"Benoni Defense: Old Benoni, Schmid Variation",d2d4 c7c5 d4d5 d7d6 b1c3 g7g6
A43,Benoni Defense: Snail Variation,d2d4 c7c5 d4d5 b8a6
A43,Benoni Defense: Woozle,d2d4 c7c5 d4d5 g8f6 b1c3 d8a5
A43,Benoni Defense: Zilbermints-Benoni Gambit,d2d4 c7c5 b2b4
A43,Benoni Defense: Zilbermints-Benoni Gambit,d2d4 c7c5 g1f3 c5d4 b2b4
A43,"Benoni Defense: Zilbermints-Benoni Gambit, Tamarkin Countergambit",d2d4 c7c5 g1f3 c5d4 b2b4 e7e5
A43,Indian Game: Pseudo-Benko,d2d4 g8f6 g1f3 c7c5 d4d5 b7b5
A43,Queen's Pawn Game: Liedmann Gambit,d2d4 c7c5 c2c4 c5d4 e2e3
A44,Benoni Defense: Old Benoni,d2d4 c7c5 d4d5 e7e5
A44,Benoni Defense: Semi-Benoni,d2d4 c7c5 d4d5 e7e5 e2e4 d7d6
A45,Amazon Attack: Siberian Attack,d2d4 g8f6 b1c3 d7d5 d1d3
A45,Blackmar-Diemer Gambit Declined: O'Kelly Defense,d2d4 g8f6 f2f3 d7d5 e2e4 d5e4 b1c3 c7c6
A45,Blackmar-Diemer Gambit Declined: Weinsbach Declination,d2d4 g8f6 b1c3 d7d5 f2f3 e7e6 e2e4 d5e4
A45,Bronstein Gambit,d2d4 g8f6 g2g4
A45,Canard Opening,d2d4 g8f6 f2f4
A45,Indian Game,d2d4 g8f6
A45,"Indian Game: Gedult Attack, Gedult Attack",d2d4 g8f6 f2f3 d7d5 g2g4
A45,Indian Game: Gibbins-Wiedenhagen Gambit Accepted,d2d4 g8f6 g2g4 f6g4
A45,"Indian Game: Gibbins-Wiedenhagen Gambit, Maltese Falcon",d2d4 g8f6 g2g4 f6g4 f2f3 g4f6 e2e4
A45,"Indian Game: Gibbins-Wiedenhagen Gambit, Oshima Defense",d2d4 g8f6 g2g4 e7e5
A45,"Indian Game: Gibbins-Wiedenhagen Gambit, Stummer Gambit",d2d4 g8f6 g2g4 f6g4 e2e4 d7d6 f1e2 g4f6 b1c3
A45,Indian Game: Lazard Gambit,d2d4 g8f6 b1d2 e7e5
A45,Indian Game: Maddigan Gambit,d2d4 g8f6 b1c3 e7e5
A45,Indian Game: Omega Gambit,d2d4 g8f6 e2e4
A45,"Indian Game: Omega Gambit, Arafat Gambit",d2d4 g8f6 e2e4 f6e4 f1d3 e4f6 c1g5
A45,"Indian Game: Paleface Attack, Blackmar-Diemer Gambit Deferred",d2d4 g8f6 f2f3 d7d5 e2e4
A45,Indian Game: Pawn Push Variation,d2d4 g8f6 d4d5
A45,Indian Game: Reversed Chigorin Defense,d2d4 g8f6 b1c3 c7c5
A45,Indian Game: Tartakower Attack,d2d4 g8f6 g2g3
A45,Paleface Attack,d2d4 g8f6 f2f3
A45,Queen's Pawn Game: Chigorin Variation,d2d4 g8f6 b1c3 d7d5
A45,"Queen's Pawn Game: Veresov, Richter Attack",d2d4 g8f6 f2f3 d7d5 b1c3
A45,Trompowsky Attack,d2d4 g8f6 c1g5
A45,Trompowsky Attack: Borg Variation,d2d4 g8f6 c1g5 f6e4 g5f4 g7g5
A45,Trompowsky Attack: Classical Defense,d2d4 g8f6 c1g5 e7e6
A45,"Trompowsky Attack: Classical Defense, Big Center Variation",d2d4 g8f6 c1g5 e7e6 e2e4
A45,Trompowsky Attack: Edge Variation,d2d4 g8f6 c1g5 f6e4 g5h4
A45,"Trompowsky Attack: Edge Variation, Hergert Gambit",d2d4 g8f6 c1g5 f6e4 g5h4 c7c6 b1d2 d8a5 c2c3 e4d2 d1d2 d7d5 e2e4
A45,"Trompowsky Attack: Edge Variation, Hergert Gambit",d2d4 g8f6 c1g5 f6e4 g5h4 d7d5 f2f3 e4f6 b1c3 c8f5 e2e4
A45,Trompowsky Attack: Poisoned Pawn Variation,d2d4 g8f6 c1g5 c7c5 d4d5 d8b6 b1c3
A45,Trompowsky Attack: Raptor Variation,d2d4 g8f6 c1g5 f6e4 h2h4
A45,"Trompowsky Attack: Raptor Variation, Hergert Gambit",d2d4 g8f6 c1g5 f6e4 h2h4 e4g5 h4g5 e7e5
A46,Döry Defense,d2d4 g8f6 g1f3 f6e4
A46,Indian Game: Czech-Indian,d2d4 g8f6 g1f3 c7c6
A46,Indian Game: Knights Variation,d2d4 g8f6 g1f3
A46,"Indian Game: Knights Variation, Alburt-Miles Variation",d2d4 g8f6 g1f3 a7a6
A46,Indian Game: London System,d2d4 g8f6 g1f3 e7e6 c1f4
A46,Indian Game: Polish Variation,d2d4 g8f6 g1f3 b7b5
A46,Indian Game: Spielmann-Indian,d2d4 g8f6 g1f3 c7c5
A46,Indian Game: Wade-Tartakower Defense,d2d4 g8f6 g1f3 d7d6
A46,Old Indian Defense: Czech Variation,d2d4 g8f6 g1f3 c7c6 c2c4 d7d6
A46,Old Indian Defense: Tartakower-Indian,d2d4 g8f6 g1f3 d7d6 c2c4 c8g4
A46,"Queen's Pawn Game: Torre Attack, Breyer Variation",d2d4 g8f6 g1f3 e7e6 c1g5 d7d5 e2e3 c7c5 c2c3 d8b6
A46,"Queen's Pawn Game: Veresov Attack, Classical Defense",d2d4 g8f6 g1f3 e7e6 b1c3 d7d5 c1g5
A46,Torre Attack,d2d4 g8f6 g1f3 e7e6 c1g5
A46,"Torre Attack: Classical Defense, Nimzowitsch Variation",d2d4 g8f6 g1f3 e7e6 c1g5 h7h6
A46,"Torre Attack: Classical Defense, Petrosian Gambit",d2d4 g8f6 g1f3 e7e6 c1g5 c7c5 e2e3 b7b6 d4d5
A46,Torre Attack: Wagner Gambit,d2d4 g8f6 g1f3 e7e6 c1g5 c7c5 e2e4
