eco,name,moves
E55,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Bronstein Variation",d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 f1d3 d7d5 g1f3 c7c5 e1g1 d5c4 d3c4 b8d7
E56,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Bernstein Defense",d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 f1d3 d7d5 g1f3 c7c5 e1g1 b8c6
E58,"Nimzo-Indian Defense: Normal Variation, Bernstein Defense, Exchange Line",d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 f1d3 d7d5 g1f3 c7c5 e1g1 b8c6 a2a3 b4c3 b2c3
E59,"Nimzo-Indian Defense: Normal Variation, Bernstein Defense",d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 f1d3 d7d5 g1f3 c7c5 e1g1 b8c6 a2a3 b4c3 b2c3 d5c4 d3c4
E60,Grünfeld Defense: Counterthrust Variation,d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 d7d5
E60,"Indian Game: Anti-Grünfeld, Adorjan Gambit",d2d4 g8f6 c2c4 g7g6 d4d5 b7b5
E60,"Indian Game: Anti-Grünfeld, Advance Variation",d2d4 g8f6 c2c4 g7g6 d4d5
E60,"Indian Game: Anti-Grünfeld, Alekhine Variation",d2d4 g8f6 c2c4 g7g6 f2f3
E60,"Indian Game: Anti-Grünfeld, Alekhine Variation, Leko Gambit",d2d4 g8f6 c2c4 g7g6 f2f3 e7e5
E60,"Indian Game: King's Indian Variation, Fianchetto Variation",d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2
E60,Indian Game: West Indian Defense,d2d4 g8f6 c2c4 g7g6
E60,"King's Indian Defense: Fianchetto Variation, Immediate Fianchetto",d2d4 g8f6 c2c4 g7g6 g2g3
E60,"King's Indian Defense: Fianchetto Variation, Pterodactyl Variation",d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 g2g3 c7c5 f1g2 d8a5
E60,"King's Indian Defense: Fianchetto Variation, Yugoslav System",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 c7c5
E60,"King's Indian Defense: Normal Variation, King's Knight Variation",d2d4 g8f6 g1f3 g7g6 c2c4
E60,King's Indian Defense: Santasiere Variation,d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 b2b4
E60,"King's Indian Defense: Semi-Classical Variation, Benoni Variation",c2c4 g8f6 g1f3 g7g6 d2d4 f8g7 b1c3 e8g8 e2e3 d7d6 f1e2 c7c6
E60,"King's Indian Defense: Semi-Classical Variation, Hollywood Variation",d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 b1c3 e8g8 e2e3 d7d6 f1e2 b8c6
E60,Neo-Grünfeld Defense: Non- or Delayed Fianchetto,d2d4 g8f6 g1f3 g7g6 c2c4 d7d5
E60,"Queen's Pawn, Mengarini Attack",d2d4 g8f6 c2c4 g7g6 d1c2
E61,King's Indian Defense,d2d4 g8f6 c2c4 g7g6 b1c3
E61,King's Indian Defense: Semi-Classical Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 e8g8 e2e3 d7d6 f1e2
E61,"King's Indian Defense: Semi-Classical Variation, Queenside Storm Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 e8g8 e2e3 d7d6 f1e2 b8d7 e1g1 e7e5 b2b4
E61,King's Indian Defense: Smyslov Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 d7d6 c1g5
E62,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 d7d6 g2g3
E62,"King's Indian Defense: Fianchetto Variation, Karlsbad Variation",d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b1c3 d7d6 g1f3 b8c6
E62,"King's Indian Defense: Fianchetto Variation, Kavalek Defense",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 c7c6 b1c3 d8a5
E62,"King's Indian Defense: Fianchetto Variation, Larsen Defense",d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 c7c6 b1c3 c8f5
E62,"King's Indian Defense: Fianchetto Variation, Lesser Simagin (Spassky)",d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b1c3 d7d6 g1f3 b8c6 e1g1 c8f5
E62,"King's Indian Defense: Fianchetto Variation, Simagin Variation",g1f3 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d6 d2d4 b8c6 b1c3 c8g4
E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8c6 b1c3 e7e5
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8c6 b1c3 a7a6
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation, Blockade Line",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8c6 b1c3 a7a6 d4d5 c6a5 f3d2 c7c5 d1c2 e7e5
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation, Donner Line",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8c6 b1c3 a7a6 d4d5 c6a5 f3d2 c7c5 d1c2 a8b8 b2b3 b7b5 c1b2 b5c4 b3c4 g7h6
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation, Korchnoi Line",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8c6 b1c3 a7a6 h2h3 a8b8 c1e3 b7b5 f3d2
E64,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Rare Line",d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b1c3 d7d6 g1f3 c7c5
E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 c7c5 b1c3
E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Exchange Line",g1f3 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 c7c5 d2d4 d7d6 b1c3 b8c6 d4c5 d6c5
E66,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Advance Line",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 c7c5 b1c3 b8c6 d4d5
E67,"King's Indian Defense: Fianchetto Variation, Classical Fianchetto",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8d7 b1c3 e7e5
E67,"King's Indian Defense: Fianchetto Variation, Debrecen Defense",d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b1c3 d7d6 g1f3 b8d7
E67,"King's Indian Defense: Fianchetto Variation, Double Fianchetto Attack",d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d6 c2c4 b8d7 b1c3 e7e5 b2b3
E67,"King's Indian Defense: Fianchetto Variation, Hungarian Variation",c2c4 g8f6 b1c3 g7g6 g2g3 f8g7 f1g2 e8g8 d2d4 d7d6 g1f3 b8d7 e1g1 a7a6
E68,"King's Indian Defense, Fianchetto Variation, Classical Variation",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8d7 b1c3 e7e5 e2e4
E68,"King's Indian Defense: Fianchetto Variation, Long Variation",d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8d7 b1c3 e7e5 e2e4 e5d4 f3d4 f8e8 h2h3 d7c5 f1e1 a7a5
E69,"King's Indian Defense: Fianchetto Variation, Classical Main Line",d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8d7 b1c3 e7e5 e2e4 c7c6 h2h3
E70,King's Indian Defense: Accelerated Averbakh Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 c1g5
E70,King's Indian Defense: Kramer Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1e2
E70,King's Indian Defense: Normal Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4
E70,King's Indian Defense: Normal Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6
E71,King's Indian Defense: Makogonov Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 h2h3
E72,"King's Indian Defense: Normal Variation, Deferred Fianchetto",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g2g3
E72,King's Indian Defense: Pomar System,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g2g3 e8g8 f1g2 e7e5 g1e2
E73,King's Indian Defense: Averbakh Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5
E73,"King's Indian Defense: Averbakh Variation, Flexible Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 h7h6
E73,"King's Indian Defense: Averbakh Variation, Geller Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 b8d7
E73,"King's Indian Defense: Averbakh Variation, Modern Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 b8a6
E73,"King's Indian Defense: Averbakh Variation, Modern Defense, Burgess Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 b8a6 d1d2 c7c6
E73,"King's Indian Defense: Averbakh Variation, Nc6 Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 b8c6
E73,"King's Indian Defense: Averbakh Variation, Spanish Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 a7a6
E73,"King's Indian Defense: Normal Variation, Standard Development",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2
E73,King's Indian Defense: Semi-Averbakh System,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1e3
E74,"King's Indian Defense: Averbakh Variation, Benoni Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 c7c5
E74,"King's Indian Defense: Averbakh Variation, Benoni Defense, Advance Variation",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 c7c5 d4d5
E74,"King's Indian Defense: Averbakh Variation, Benoni Defense, Exchange Variation",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 c7c5 d4c5
E75,"King's Indian, Averbakh, Main Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 c1g5 c7c5 d4d5 e7e6
E76,King's Indian Defense: Four Pawns Attack,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4
E76,"King's Indian Defense: Four Pawns Attack, Dynamic Attack",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4 e8g8 g1f3 c7c5 d4d5
E76,"King's Indian Defense: Four Pawns Attack, Modern Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4 b8a6
E77,King's Indian Defense: Four Pawns Attack,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 f2f4
E77,"King's Indian Defense: Four Pawns Attack, Florentine Gambit",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4 e8g8 g1f3 c7c5 d4d5 e7e6 f1e2 e6d5 e4e5
E77,"King's Indian Defense: Four Pawns Attack, Normal Attack",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4 e8g8 g1f3 c7c5 d4d5 e7e6 f1e2
E77,King's Indian Defense: Six Pawns Attack,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4 e8g8 f1e2 c7c5 d4d5 e7e6 d5e6 f7e6 g2g4 b8c6 h2h4
E78,"King's Indian Defense: Four Pawns Attack, Fluid Attack",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4 e8g8 g1f3 c7c5 f1e2
E79,"King's Indian Defense: Four Pawns Attack, Exchange Variation",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f4 e8g8 g1f3 c7c5 f1e2 c5d4 f3d4 b8c6 c1e3
E80,King's Indian Defense: Sämisch Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3
E81,King's Indian Defense: Steiner Attack,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1g5
E81,"King's Indian Defense: Sämisch Variation, Bobotsov-Korchnoi-Petrosian Variation",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 g1e2
E81,"King's Indian Defense: Sämisch Variation, Byrne Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 c7c6 f1d3 a7a6
E81,"King's Indian Defense: Sämisch Variation, Normal Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8
E82,"King's Indian Defense: Sämisch Variation, Double Fianchetto",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 b7b6
E83,"King's Indian Defense: Sämisch Variation, Panno Formation",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 b8c6 g1e2 a7a6
E83,"King's Indian Defense: Sämisch Variation, Yates Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 b8c6
E83,"King's Indian, Sämisch, Ruban Variation",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 b8c6 g1e2 a8b8
E84,"King's Indian, Sämisch, Panno Main Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 b8c6 g1e2 a7a6 d1d2 a8b8
E85,"King's Indian Defense: Sämisch Variation, Orthodox Variation",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 e7e5
E86,King's Indian Defense: Sämisch Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 e7e5 g1e2 c7c6
E87,"King's Indian Defense: Sämisch Variation, Bronstein Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 e7e5 d4d5 f6h5 d1d2 d8h4 g2g3 h5g3 d2f2 g3f1 f2h4 f1e3 e1e2
E87,"King's Indian Defense: Sämisch Variation, Closed Variation",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 e7e5 d4d5
E87,"King's Indian Defense: Sämisch Variation, Orthodox Variation, Bronstein Variation",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 e7e5 d4d5 f6h5 d1d2 d8h4 g2g3 h5g3 d2f2 g3f1 f2h4 f1e3 e1e2 e3c4
E89,"King's Indian Defense: Sämisch Variation, Closed Variation, Main Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 e7e5 g1e2 c7c6 d4d5 c6d5
E90,King's Indian Defense: Larsen Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 c1e3
E90,"King's Indian Defense: Normal Variation, Rare Defenses",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3
E90,King's Indian Defense: Zinnowitz Variation,g1f3 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 d2d4 e8g8 c1g5
E91,King's Indian Defense: Kazakh Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 b8a6
E91,King's Indian Defense: Orthodox Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2
E92,King's Indian Defense: Exchange Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 d4e5
E92,King's Indian Defense: Orthodox Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5
E92,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 c1e3
E92,King's Indian Defense: Petrosian Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 d4d5
E92,"King's Indian Defense: Petrosian Variation, Stein Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 d4d5 a7a5
E93,"King's Indian Defense: Petrosian Variation, Keres Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 d4d5 b8d7 c1g5 h7h6 g5h4 g6g5 h4g3 f6h5 h2h4
E93,"King's Indian Defense: Petrosian Variation, Normal Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 d4d5 b8d7
E94,King's Indian Defense: Orthodox Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1
E94,"King's Indian Defense: Orthodox Variation, Donner Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 c7c6
E94,"King's Indian Defense: Orthodox Variation, Glek Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8a6
E94,"King's Indian Defense: Orthodox Variation, Positional Defense",d2d4 g8f6 c2c4 d7d6 b1c3 b8d7 e2e4 e7e5 g1f3 g7g6 f1e2 f8g7 e1g1 e8g8
E94,"King's Indian Defense: Orthodox Variation, Positional Defense, Closed Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 b8d7 e1g1 e7e5 d4d5
E94,"King's Indian Defense: Orthodox Variation, Ukrainian Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 a7a5
E95,King's Indian Defense: Orthodox Variation,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8d7 f1e1
E96,"King's Indian Defense: Orthodox Variation, Positional Defense, Main Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8d7 f1e1 c7c6 e2f1 a7a5
E97,"King's Indian Defense: Orthodox Variation, Aronin-Taimanov Defense",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6
E97,"King's Indian Defense: Orthodox Variation, Bayonet Attack",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 b2b4
E97,"King's Indian Defense: Orthodox Variation, Bayonet Attack, Sokolov's Line",g1f3 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 e8g8 d2d4 d7d6 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 b2b4 f6h5 f1e1
E97,"King's Indian Defense: Orthodox Variation, Bayonet Attack, Yepishin's Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 b2b4 f6h5 d1c2
E97,"King's Indian Defense: Orthodox Variation, Korchnoi Attack",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 c1d2
E97,"King's Indian Defense: Orthodox Variation, Modern System",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3d2
E98,"King's Indian Defense: Orthodox Variation, Classical System",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1
E98,"King's Indian Defense: Orthodox Variation, Classical System, Kozul Gambit",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 c1e3 f7f5 f2f3 f5f4 e3f2 g6g5 a1c1 e7g6 c4c5
E98,"King's Indian Defense: Orthodox Variation, Classical System, Neo-Classical Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 c1e3
E99,"King's Indian Defense: Orthodox Variation, Classical System, Benko Attack",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 f2f3 f7f5 g2g4
E99,"King's Indian Defense: Orthodox Variation, Classical System, Traditional Line",d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8c6 d4d5 c6e7 f3e1 f6d7 f2f3 f7f5
