eco,name,moves
B27,"Pterodactyl Defense: Western, Pterodactyl",e2e4 c7c5 g1f3 g7g6 c2c3 f8g7 d2d4 d8a5
B27,"Pterodactyl Defense: Western, Rhamphorhynchus",e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5
B27,Sicilian Defense,e2e4 c7c5 g1f3
B27,Sicilian Defense: Acton Extension,e2e4 c7c5 g1f3 g7g6 c2c4 f8h6
B27,Sicilian Defense: Brussels Gambit,e2e4 c7c5 g1f3 f7f5
B27,Sicilian Defense: Bücker Variation,e2e4 c7c5 g1f3 h7h6
B27,Sicilian Defense: Double-Dutch Gambit,e2e4 c7c5 g1f3 f7f5 e4f5 g8h6
B27,Sicilian Defense: Frederico Variation,e2e4 c7c5 g1f3 g7g6 d2d4 f7f5
B27,Sicilian Defense: Hyperaccelerated Dragon,e2e4 c7c5 g1f3 g7g6
B27,Sicilian Defense: Hyperaccelerated Fianchetto,e2e4 c7c5 g1f3 g7g6 d2d4
B27,Sicilian Defense: Hyperaccelerated Pterodactyl,e2e4 c7c5 g1f3 g7g6 d2d4 f8g7
B27,"Sicilian Defense: Hyperaccelerated Pterodactyl, Exchange Variation",e2e4 c7c5 g1f3 g7g6 d2d4 f8g7 d4c5 d8a5 b1c3 g7c3 b2c3 a5c3
B27,Sicilian Defense: Jalalabad Variation,e2e4 c7c5 g1f3 e7e5
B27,Sicilian Defense: Katalimov Variation,e2e4 c7c5 g1f3 b7b6
B27,Sicilian Defense: Mongoose Variation,e2e4 c7c5 g1f3 d8a5
B27,Sicilian Defense: Polish Gambit,e2e4 c7c5 g1f3 b7b5
B27,Sicilian Defense: Quinteros Variation,e2e4 c7c5 g1f3 d8c7
B28,Sicilian Defense: O'Kelly Variation,e2e4 c7c5 g1f3 a7a6
B28,"Sicilian Defense: O'Kelly Variation, Aronin System",e2e4 c7c5 g1f3 a7a6 f1e2
B28,"Sicilian Defense: O'Kelly Variation, Kieseritzky System",e2e4 c7c5 g1f3 a7a6 b2b3
B28,"Sicilian Defense: O'Kelly Variation, Maróczy Bind",e2e4 c7c5 g1f3 a7a6 c2c4
B28,"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Paulsen Line",e2e4 c7c5 g1f3 a7a6 c2c4 e7e6
B28,"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Robatsch Line",e2e4 c7c5 g1f3 a7a6 c2c4 d7d6
B28,"Sicilian Defense: O'Kelly Variation, Normal System",e2e4 c7c5 g1f3 a7a6 d2d4
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Cortlever Gambit",e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 f1c4
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line",e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 c2c3
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line",e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 f3d4 e7e5
B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 d1d4
B28,"Sicilian Defense: O'Kelly Variation, Quiet System",e2e4 c7c5 g1f3 a7a6 d2d3
B28,"Sicilian Defense: O'Kelly Variation, Réti System",e2e4 c7c5 g1f3 a7a6 g2g3
B28,"Sicilian Defense: O'Kelly Variation, Venice System",e2e4 c7c5 g1f3 a7a6 c2c3
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line",e2e4 c7c5 g1f3 a7a6 c2c3 g8f6
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Gambit Line",e2e4 c7c5 g1f3 a7a6 c2c3 d7d5 e4d5 g8f6
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Ljubojevic Line",e2e4 c7c5 g1f3 a7a6 c2c3 b7b5
B28,"Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line",e2e4 c7c5 g1f3 a7a6 c2c3 d7d6
B28,"Sicilian Defense: O'Kelly Variation, Wing Gambit",e2e4 c7c5 g1f3 a7a6 b2b4
B28,"Sicilian Defense: O'Kelly Variation, Yerevan System",e2e4 c7c5 g1f3 a7a6 b1c3
B29,Sicilian Defense: Nimzowitsch Variation,e2e4 c7c5 g1f3 g8f6
B29,"Sicilian Defense: Nimzowitsch Variation, Advance Variation",e2e4 c7c5 g1f3 g8f6 e4e5
B29,"Sicilian Defense: Nimzowitsch Variation, Closed Variation",e2e4 c7c5 g1f3 g8f6 b1c3
B29,"Sicilian Defense: Nimzowitsch Variation, Exchange Variation",e2e4 c7c5 g1f3 g8f6 e4e5 f6d5 b1c3 d5c3
B29,"Sicilian Defense: Nimzowitsch Variation, Main Line",e2e4 c7c5 g1f3 g8f6 e4e5 f6d5 b1c3 e7e6 c3d5 e6d5 d2d4 b8c6
B30,"Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line",e2e4 c7c5 g1f3 b8c6 b1c3 e7e5 f1c4 f8e7 d2d3 d7d6 f3d2 e7g5
B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,e2e4 c7c5 g1f3 b8c6 f1b5
B30,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, San Francisco Gambit",e2e4 c7c5 g1f3 b8c6 f1b5 c6a5 b2b4
B30,Sicilian Defense: Old Sicilian,e2e4 c7c5 g1f3 b8c6
B30,"Sicilian Defense: Rossolimo Variation, Brooklyn Retreat Defense",e2e4 c7c5 g1f3 b8c6 f1b5 c6b8
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",e2e4 c7c5 g1f3 b8c6 f1b5 g7g6
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit",e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 e7e5 d2d4
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit",e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 g8f6 d2d4
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack",e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 g8f6 d1a4
B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Gurgenidze Variation",e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 f1e1 e7e5 b2b4
B32,Sicilian Defense: Accelerated Dragon,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6
B32,Sicilian Defense: Flohr Variation,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d8c7
B32,Sicilian Defense: Franco-Sicilian Variation,e2e4 c7c5 g1f3 b8c6 d2d4 e7e6
B32,Sicilian Defense: Godiva Variation,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d8b6
B32,Sicilian Defense: Kalashnikov Variation,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e5 d4b5 d7d6
B32,Sicilian Defense: Löwenthal Variation,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e5
B32,Sicilian Defense: Nimzo-American Variation,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d7d5
B32,"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Geller Line",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 a7a6 c2c4 e7e5
B32,Sicilian Defense: Open,e2e4 c7c5 g1f3 b8c6 d2d4
B32,Sicilian Defense: Open,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4
B32,Sicilian Defense: Open,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4
B33,"Sicilian Defense: Four Knights Variation, Cobra Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e6 d4b5 f8c5
B33,Sicilian Defense: Lasker-Pelikan Variation,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5
B33,"Sicilian Defense: Lasker-Pelikan Variation, Bird Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 c8e6
B33,"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4c6
B33,"Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4f3
B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b3
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 g5f6 g7f6 c3d5 f6f5
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 c3d5
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 g5f6 g7f6 c3d5 f8g7
B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 g5f6 g7f6 c3d5 f6f5 f1b5
B33,Sicilian Defense: Open,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6
B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 d4c6
B34,"Sicilian Defense: Accelerated Dragon, Modern Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 b1c3
B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 b1c3 f8g7 c1e3 g8f6 f1c4
B35,"Sicilian Defense: Dragon Variation, Modern Bc4 Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 b1c3 f8g7 c1e3 g8f6 f1c4 d7d6
B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4
B36,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 g8f6 b1c3 c6d4 d1d4 d7d6
B37,"Sicilian Defense: Accelerated Fianchetto, Maróczy Bind",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7
B37,"Sicilian Defense: Accelerated Fianchetto, Simagin Variation",g1f3 c7c5 c2c4 g7g6 d2d4 c5d4 f3d4 b8c6 d4c2 f8g7 e2e4 d7d6 f1e2 g8h6
B38,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7 c1e3
B39,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7 c1e3 g8f6 b1c3 f6g4
B40,"Sicilian Defense: Alapin Variation, Sherzer Variation",e2e4 c7c5 g1f3 e7e6 c2c3 g8f6 e4e5 f6d5 d2d4 b8c6
B40,Sicilian Defense: Delayed Alapin Variation,e2e4 c7c5 g1f3 e7e6 c2c3
B40,Sicilian Defense: Four Knights Variation,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6
B40,"Sicilian Defense: Four Knights Variation, Exchange Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 d4c6
B40,Sicilian Defense: French Variation,e2e4 c7c5 g1f3 e7e6
B40,"Sicilian Defense: French Variation, Normal",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6
B40,"Sicilian Defense: French Variation, Open",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4
B40,"Sicilian Defense: French Variation, Westerinen Attack",e2e4 c7c5 g1f3 e7e6 b2b3
B40,Sicilian Defense: Gaw-Paw Variation,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 d8b6
B40,"Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation",e2e4 c7c5 g1f3 e7e6 b1c3 a7a6 g2g3 b7b5 d2d4 c5d4 f3d4
B40,Sicilian Defense: Kramnik Variation,e2e4 c7c5 g1f3 e7e6 c2c4
B40,Sicilian Defense: Kveinis Variation,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 d8b6
B40,Sicilian Defense: Marshall Counterattack,e2e4 c7c5 g1f3 e7e6 d2d4 d7d5
B40,Sicilian Defense: Paulsen-Basman Defense,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 f8c5
B40,Sicilian Defense: Pin Variation,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 f8b4
B40,"Sicilian Defense: Pin Variation, Jaffe Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 f8b4 f1d3 e6e5
B40,"Sicilian Defense: Pin Variation, Koch Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 f8b4 e4e5
B40,Sicilian Defense: Smith-Morra Gambit Deferred,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 c2c3
B40,Sicilian Defense: Wing Gambit Deferred,e2e4 c7c5 g1f3 e7e6 b2b4
B41,Sicilian Defense: Kan Variation,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Bronstein Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c2c4 g8f6 b1c3 f8b4 f1d3 b8c6
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Bronstein Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c2c4 g8f6 b1c3 f8b4 f1d3 b8c6 d3c2
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Hedgehog Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c2c4 g7g6
B41,"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c2c4
B42,"Sicilian Defense: Kan Variation, Gipslis Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 g8f6 e1g1 d7d6 c2c4 g7g6
B42,"Sicilian Defense: Kan Variation, Modern Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3
B42,"Sicilian Defense: Kan Variation, Polugaevsky Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 f8c5
B42,"Sicilian Defense: Kan Variation, Swiss Cheese Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 g7g6
B43,"Sicilian Defense: Kan Variation, Knight Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3
B43,"Sicilian Defense: Kan Variation, Wing Attack",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3 b7b5
B43,"Sicilian Defense: Kan Variation, Wing Attack, Christiansen's Dream",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3 b7b5 f1d3 d8b6 c1e3 f8c5 d1g4
B43,"Sicilian Defense: Kan Variation, Wing Attack, Spraggett Attack",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3 b7b5 f1d3 d8b6 d4f3
B44,Sicilian Defense: Paulsen Variation,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6
B44,"Sicilian Defense: Paulsen Variation, Gary Gambit",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 d4b5 d7d6 c2c4 g8f6 b1c3 a7a6 b5a3 d6d5
B44,"Sicilian Defense: Paulsen Variation, Modern Line",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 d4b5 d7d6 c2c4 g8f6 b1c3 a7a6 b5a3 f8e7 f1e2 e8g8 e1g1 b7b6
B44,"Sicilian Defense: Paulsen Variation, Szén Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 d4b5
B45,"Sicilian Defense: Paulsen Variation, American Attack",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 d4b5 f8b4 b5d6
B45,"Sicilian Defense: Paulsen Variation, Normal Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3
B46,Sicilian Defense: Paulsen Variation,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 a7a6
B46,"Sicilian Defense: Paulsen Variation, Taimanov Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 a7a6 f1e2 g8e7
B47,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7
B47,"Sicilian Defense: Paulsen Variation, Bastrikov Variation, Ponomariov Gambit",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7 d4b5 c7b8 c1e3 a7a6 e3b6
B48,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7 c1e3
B48,"Sicilian Defense: Paulsen Variation, Bastrikov Variation, English Attack",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d8c7 b1c3 e7e6 c1e3 a7a6 f2f3
B48,"Sicilian Defense: Paulsen Variation, Bastrikov Variation, English Attack",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7 c1e3 a7a6 d1d2
B49,"Sicilian Defense: Paulsen Variation, Bastrikov Variation",e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7 c1e3 a7a6 f1e2
B50,Sicilian Defense,e2e4 c7c5 g1f3 d7d6
B50,Sicilian Defense,e2e4 c7c5 g1f3 d7d6 d2d4
B50,Sicilian Defense,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4
B50,Sicilian Defense: Delayed Alapin,e2e4 c7c5 g1f3 d7d6 c2c3
B50,"Sicilian Defense: Delayed Alapin, Basman-Palatnik Double Gambit",e2e4 c7c5 g1f3 d7d6 c2c3 g8f6 f1e2 b8c6 d2d4 c5d4 c3d4 f6e4 d4d5 d8a5 b1c3 e4c3 b2c3
B50,"Sicilian Defense: Delayed Alapin, Basman-Palatnik Gambit",e2e4 c7c5 g1f3 d7d6 c2c3 g8f6 f1e2 b8c6 d2d4 c5d4 c3d4 f6e4
B50,Sicilian Defense: Kotov Gambit,e2e4 c7c5 g1f3 d7d6 g2g3 b7b5
B50,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",e2e4 c7c5 g1f3 d7d6 d2d4 g8f6
B50,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",e2e4 c7c5 g1f3 d7d6 d2d4 g8f6 d4c5 f6e4
B50,"Sicilian Defense: Modern Variations, Tartakower",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 c2c3
B50,"Sicilian Defense: Wing Gambit, Deferred Variation",e2e4 c7c5 g1f3 d7d6 b2b4
B51,"Sicilian Defense: Canal Attack, Dorfman Gambit",e2e4 c7c5 g1f3 d7d6 f1b5 b8c6 e1g1 c8d7 d1e2 g7g6 e4e5
B51,"Sicilian Defense: Canal Attack, Moscow Gambit",e2e4 c7c5 g1f3 d7d6 f1b5 b8c6 e1g1 c8d7 c2c3 g8f6 f1e1 a7a6 b5c6 d7c6 d2d4 c6e4 c1g5
B51,Sicilian Defense: Moscow Variation,e2e4 c7c5 g1f3 d7d6 f1b5
B52,"Sicilian Defense: Canal Attack, Haag Gambit",e2e4 c7c5 g1f3 d7d6 f1b5 c8d7 b5d7 d8d7 e1g1 b8c6 c2c3 g8f6 d2d4
B52,"Sicilian Defense: Canal Attack, Main Line",e2e4 c7c5 g1f3 d7d6 f1b5 c8d7
B52,"Sicilian Defense: Moscow Variation, Sokolsky Variation",e2e4 c7c5 g1f3 d7d6 f1b5 c8d7 b5d7 d8d7 c2c4
B53,Sicilian Defense: Chekhover Variation,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 d1d4
B53,"Sicilian Defense: Chekhover Variation, Zaitsev Defense",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 d1d4 b8c6 f1b5 d8d7
B54,Sicilian Defense: Accelerated Dragon,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g7g6
B54,"Sicilian Defense: Modern Variations, Main Line",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6
B54,Sicilian Defense: Prins Variation,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 f2f3
B55,"Sicilian Defense: Prins Variation, Venice Attack",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 f2f3 e7e5 f1b5
B56,Sicilian Defense: Classical Variation,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6
B56,"Sicilian Defense: Classical Variation, Fianchetto Variation",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 g2g3
B56,Sicilian Defense: Kupreichik Variation,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 c8d7
B56,Sicilian Defense: Modern Variations,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3
B56,Sicilian Defense: Spielmann Variation,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 d4e2
B56,Sicilian Defense: Venice Attack,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 f1b5
B56,Sicilian Defense: Yates Variation,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1d3
B57,"Sicilian Defense: Classical Variation, Anti-Sozin Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1c4 d8b6
B57,Sicilian Defense: Magnus Smith Trap,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1c4 g7g6 d4c6 b7c6 e4e5
B57,"Sicilian Defense: Sozin, not Scheveningen",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1c4
B58,Sicilian Defense: Boleslavsky Variation,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 f1e2 e7e5
B58,"Sicilian Defense: Boleslavsky Variation, Louma Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1e2 e7e5 d4c6
B58,Sicilian Defense: Classical Variation,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 f1e2
B58,"Sicilian Defense: Classical Variation, Dragon Transfer",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 f1e2 c6d4 d1d4 g7g6
B59,Sicilian Defense: Boleslavsky Variation,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1e2 e7e5 d4b3
B60,Sicilian Defense: Richter-Rauzer Variation,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5
B60,"Sicilian Defense: Richter-Rauzer Variation, Dragon Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 g7g6
B60,"Sicilian Defense: Richter-Rauzer Variation, Modern Variation",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 c8d7
B61,"Sicilian Defense: Richter-Rauzer Variation, Modern Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 c8d7 d1d2
B62,Sicilian Defense: Richter-Rauzer Variation,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6
B62,Sicilian Defense: Richter-Rauzer Variation,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d3
B62,"Sicilian Defense: Richter-Rauzer Variation, Exchange Variation",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d4c6
B62,"Sicilian Defense: Richter-Rauzer Variation, Podebrady Variation",e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 e7e6 d4b3
B62,"Sicilian Defense: Richter-Rauzer Variation, Vitolins Variation",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 f1b5
B63,"Sicilian Defense: Richter-Rauzer Variation, Classical Variation",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 f8e7
B63,"Sicilian Defense: Richter-Rauzer Variation, Classical Variation, Kantscher Line",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 f8e7 e1c1 c6d4 d2d4 a7a6 f2f4 b7b5
B63,"Sicilian Defense: Richter-Rauzer Variation, Ivanov Variation",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 d8b6
B63,"Sicilian Defense: Richter-Rauzer Variation, Traditional Variation",e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2
